date,grade,province,city,confirmedIncr,curedIncr,deadIncr,confirmedCut,curedCut,deadCut
4-17,province,福建,,1,2,,,,
4-17,city,上海,外地来沪,,,,,,
4-17,city,上海,徐汇,,,,,,
4-17,city,上海,浦东,,,,,,
4-17,city,上海,宝山,,,,,,
4-17,city,上海,闵行,,,,,,
4-17,city,上海,静安,,,,,,
4-17,city,上海,松江,,,,,,
4-17,city,上海,长宁,,,,,,
4-17,city,上海,普陀,,,,,,
4-17,city,上海,杨浦,,,,,,
4-17,city,上海,嘉定,,,,,,
4-17,city,上海,奉贤,,,,,,
4-17,city,上海,虹口,,,,,,
4-17,city,上海,黄浦,,,,,,
4-17,city,上海,青浦,,,,,,
4-17,city,上海,金山,,,,,,
4-17,city,上海,崇明,,,,,,
4-17,city,上海,地区待确认,,1,,,,
4-17,city,上海,境外输入,,22,,,,
4-17,province,上海,,,23,,,,
4-17,city,湖北,武汉,,7,,,,
4-17,city,湖北,孝感,,,,,,
4-17,city,湖北,黄冈,,,,,,
4-17,city,湖北,随州,,,,,,
4-17,city,湖北,荆州,,,,,,
4-17,city,湖北,襄阳,,,,,,
4-17,city,湖北,黄石,,,,,,
4-17,city,湖北,宜昌,,,,,,
4-17,city,湖北,荆门,,,,,,
4-17,city,湖北,鄂州,,,,,,
4-17,city,湖北,咸宁,,,,,,
4-17,city,湖北,十堰,,,,,,
4-17,city,湖北,仙桃,,,,,,
4-17,city,湖北,天门,,,,,,
4-17,city,湖北,恩施州,,,,,,
4-17,city,湖北,潜江,,,,,,
4-17,city,湖北,神农架,,,,,,
4-17,city,湖北,监狱系统,,,,,,
4-17,city,湖北,地区待确认,,,,,,
4-17,province,湖北,,0,7,0,,,
4-18,city,广东,深圳,1,,,,,
4-18,city,广东,广州,,,,,,
4-18,city,广东,珠海,,,,,,
4-18,city,广东,佛山,,,,,,
4-18,city,广东,东莞,,,,,,
4-18,city,广东,中山,,,,,,
4-18,city,广东,惠州,,,,,,
4-18,city,广东,汕头,,,,,,
4-18,city,广东,江门,,,,,,
4-18,city,广东,湛江,,,,,,
4-18,city,广东,肇庆,,,,,,
4-18,city,广东,梅州,,,,,,
4-18,city,广东,阳江,,,,,,
4-18,city,广东,茂名,,,,,,
4-18,city,广东,清远,,,,,,
4-18,city,广东,韶关,,,,,,
4-18,city,广东,揭阳,,,,,,
4-18,city,广东,汕尾,,,,,,
4-18,city,广东,潮州,,,,,,
4-18,city,广东,河源,,,,,,
4-18,city,广东,境外输入,,,,,,
4-18,city,广东,地区待确认,,8,,,,
4-18,province,广东,,1,8,,,,
4-18,city,四川,成都,,,,,,
4-18,city,四川,自贡,,,,,,
4-18,city,四川,攀枝花,,,,,,
4-18,city,四川,泸州,,,,,,
4-18,city,四川,德阳,,,,,,
4-18,city,四川,绵阳,,,,,,
4-18,city,四川,广元,,,,,,
4-18,city,四川,遂宁,,,,,,
4-18,city,四川,内江,,,,,,
4-18,city,四川,乐山,,,,,,
4-18,city,四川,南充,,,,,,
4-18,city,四川,宜宾,,,,,,
4-18,city,四川,广安,,,,,,
4-18,city,四川,达州,,,,,,
4-18,city,四川,巴中,,,,,,
4-18,city,四川,雅安,,,,,,
4-18,city,四川,眉山,,,,,,
4-18,city,四川,资阳,,,,,,
4-18,city,四川,阿坝,,,,,,
4-18,city,四川,甘孜,,,,,,
4-18,city,四川,凉山,,,,,,
4-18,city,四川,境外输入,,1,,,,
4-18,city,四川,地区待确认,,,,,,
4-18,province,四川,,,1,,,,
4-18,city,河南,信阳,,,,,,
4-18,city,河南,南阳,,,,,,
4-18,city,河南,郑州,,,,,,
4-18,city,河南,驻马店,,,,,,
4-18,city,河南,商丘,,,,,,
4-18,city,河南,周口,,,,,,
4-18,city,河南,平顶山,,,,,,
4-18,city,河南,新乡,,,,,,
4-18,city,河南,安阳,,,,,,
4-18,city,河南,许昌,,,,,,
4-18,city,河南,漯河,,,,,,
4-18,city,河南,洛阳,,,,,,
4-18,city,河南,焦作,,,,,,
4-18,city,河南,开封,,,,,,
4-18,city,河南,鹤壁,,,,,,
4-18,city,河南,濮阳,,,,,,
4-18,city,河南,三门峡,,,,,,
4-18,city,河南,济源示范区,,,,,,
4-18,city,河南,地区待确认,,,,,,
4-18,city,河南,境外输入,,,,,,
4-18,province,河南,,,,,,,
4-18,city,河北,沧州,,,,,,
4-18,city,河北,唐山,,,,,,
4-18,city,河北,张家口,,,,,,
4-18,city,河北,保定,,,,,,
4-18,city,河北,邯郸,,,,,,
4-18,city,河北,廊坊,,,,,,
4-18,city,河北,石家庄,,,,,,
4-18,city,河北,邢台,,,,,,
4-18,city,河北,秦皇岛,,,,,,
4-18,city,河北,衡水,,,,,,
4-18,city,河北,承德,,,,,,
4-18,city,河北,地区待确认,,,,,,
4-18,city,河北,境外输入,,,,,,
4-18,province,河北,,,,,,,
4-18,city,甘肃,兰州,,,,,,
4-18,city,甘肃,嘉峪关,,,,,,
4-18,city,甘肃,金昌,,,,,,
4-18,city,甘肃,白银,,,,,,
4-18,city,甘肃,天水,,,,,,
4-18,city,甘肃,武威,,,,,,
4-18,city,甘肃,张掖,,,,,,
4-18,city,甘肃,平凉,,,,,,
4-18,city,甘肃,酒泉,,,,,,
4-18,city,甘肃,庆阳,,,,,,
4-18,city,甘肃,定西,,,,,,
4-18,city,甘肃,陇南,,,,,,
4-18,city,甘肃,临夏,,,,,,
4-18,city,甘肃,甘南州,,,,,,
4-18,city,甘肃,地区待确认,,,,,,
4-18,city,甘肃,境外输入,,,,,,
4-18,province,甘肃,,,,,,,
4-18,city,山西,太原,,,,,,
4-18,city,山西,大同,,,,,,
4-18,city,山西,阳泉,,,,,,
4-18,city,山西,长治,,,,,,
4-18,city,山西,晋城,,,,,,
4-18,city,山西,朔州,,,,,,
4-18,city,山西,晋中,,,,,,
4-18,city,山西,运城,,,,,,
4-18,city,山西,忻州,,,,,,
4-18,city,山西,临汾,,,,,,
4-18,city,山西,吕梁,,,,,,
4-18,city,山西,地区待确认,,,,,,
4-18,city,山西,境外输入,,,,,,
4-18,province,山西,,,,,,,
4-18,city,贵州,贵阳,,,,,,
4-18,city,贵州,六盘水,,,,,,
4-18,city,贵州,铜仁,,,,,,
4-18,city,贵州,黔东南州,,,,,,
4-18,city,贵州,遵义,,,,,,
4-18,city,贵州,安顺,,,,,,
4-18,city,贵州,黔南州,,,,,,
4-18,city,贵州,毕节,,,,,,
4-18,city,贵州,黔西南州,,,,,,
4-18,city,贵州,,,1,,,,
4-18,province,贵州,,,1,,,,
4-18,city,北京,东城,,,,,,
4-18,city,北京,西城,,,,,,
4-18,city,北京,朝阳,,,,,,
4-18,city,北京,丰台,,,,,,
4-18,city,北京,石景山,,,,,,
4-18,city,北京,海淀,,,,,,
4-18,city,北京,门头沟,,,,,,
4-18,city,北京,房山,,,,,,
4-18,city,北京,通州,,,,,,
4-18,city,北京,顺义,,,,,,
4-18,city,北京,昌平,,,,,,
4-18,city,北京,大兴,,,,,,
4-18,city,北京,怀柔,,,,,,
4-18,city,北京,平谷,,,,,,
4-18,city,北京,密云,,,,,,
4-18,city,北京,延庆,,,,,,
4-18,city,北京,外地来京,,,,,,
4-18,city,北京,境外输入,,,,,,
4-18,city,北京,地区待确认,,1,,,,
4-18,province,北京,,,1,,,,
4-18,city,天津,宝坻区,,,,,,
4-18,city,天津,河东区,,,,,,
4-18,city,天津,河北区,,,,,,
4-18,city,天津,和平区,,,,,,
4-18,city,天津,河西区,,,,,,
4-18,city,天津,宁河区,,,,,,
4-18,city,天津,东丽区,,,,,,
4-18,city,天津,西青区,,,,,,
4-18,city,天津,南开区,,,,,,
4-18,city,天津,滨海新区,,,,,,
4-18,city,天津,红桥区,,,,,,
4-18,city,天津,津南区,,,,,,
4-18,city,天津,北辰区,,,,,,
4-18,city,天津,武清区,,,,,,
4-18,city,天津,外地来津,,,,,,
4-18,city,天津,境外输入,,,,,,
4-18,province,天津,,,,,,,
4-18,city,浙江,杭州,,,,,,
4-18,city,浙江,宁波,,,,,,
4-18,city,浙江,温州,,,,,,
4-18,city,浙江,湖州,,,,,,
4-18,city,浙江,嘉兴,,,,,,
4-18,city,浙江,绍兴,,,,,,
4-18,city,浙江,金华,,,,,,
4-18,city,浙江,衢州,,,,,,
4-18,city,浙江,舟山,,,,,,
4-18,city,浙江,台州,,,,,,
4-18,city,浙江,丽水,,,,,,
4-18,city,浙江,省十里丰监狱,,,,,,
4-18,city,浙江,地区待确认,,,,,,
4-18,city,浙江,境外输入,,1,,,,
4-18,province,浙江,,,1,,,,
4-18,city,内蒙古,通辽,,,,,,
4-18,city,内蒙古,鄂尔多斯,,,,,,
4-18,city,内蒙古,包头,,,,,,
4-18,city,内蒙古,赤峰,,,,,,
4-18,city,内蒙古,巴彦淖尔,,,,,,
4-18,city,内蒙古,锡林郭勒,,,,,,
4-18,city,内蒙古,呼和浩特,,,,,,
4-18,city,内蒙古,呼伦贝尔,,,,,,
4-18,city,内蒙古,乌兰察布,,,,,,
4-18,city,内蒙古,兴安盟,,,,,,
4-18,city,内蒙古,乌海,,,,,,
4-18,city,内蒙古,地区待确认,,,,,,
4-18,city,内蒙古,境外输入,,,,,,
4-18,province,内蒙古,,,,,,,
4-18,city,上海,外地来沪,,,,,,
4-18,city,上海,徐汇,,,,,,
4-18,city,上海,浦东,,,,,,
4-18,city,上海,宝山,,,,,,
4-18,city,上海,闵行,,,,,,
4-18,city,上海,静安,,,,,,
4-18,city,上海,松江,,,,,,
4-18,city,上海,长宁,,,,,,
4-18,city,上海,普陀,,,,,,
4-18,city,上海,杨浦,,,,,,
4-18,city,上海,嘉定,,,,,,
4-18,city,上海,奉贤,,,,,,
4-18,city,上海,虹口,,,,,,
4-18,city,上海,黄浦,,,,,,
4-18,city,上海,青浦,,,,,,
4-18,city,上海,金山,,,,,,
4-18,city,上海,崇明,,,,,,
4-18,city,上海,地区待确认,,,,,,
4-18,city,上海,境外输入,7,4,,,,
4-18,province,上海,,7,4,,,,
4-18,city,陕西,西安,,,,,,
4-18,city,陕西,宝鸡,,,,,,
4-18,city,陕西,咸阳,,,,,,
4-18,city,陕西,铜川,,,,,,
4-18,city,陕西,渭南,,,,,,
4-18,city,陕西,延安,,,,,,
4-18,city,陕西,榆林,,,,,,
4-18,city,陕西,汉中,,,,,,
4-18,city,陕西,安康,,,,,,
4-18,city,陕西,商洛,,,,,,
4-18,city,陕西,地区待确认,,,,,,
4-18,city,陕西,境外输入,,,,,,
4-18,province,陕西,,,,,,,
4-18,city,山东,济南,,,,,,
4-18,city,山东,青岛,,,,,,
4-18,city,山东,淄博,,,,,,
4-18,city,山东,枣庄,,,,,,
4-18,city,山东,东营,,,,,,
4-18,city,山东,烟台,,,,,,
4-18,city,山东,潍坊,,,,,,
4-18,city,山东,济宁,,,,,,
4-18,city,山东,泰安,,,,,,
4-18,city,山东,威海,,,,,,
4-18,city,山东,照,,,,,,
4-18,city,山东,临沂,,,,,,
4-18,city,山东,德州,,,,,,
4-18,city,山东,聊城,,,,,,
4-18,city,山东,滨州,,,,,,
4-18,city,山东,菏泽,,,,,,
4-18,city,山东,任城监狱,,,,,,
4-18,city,山东,外省输入,,,,,,
4-18,city,山东,地区待确认,,,,,,
4-18,city,山东,境外输入,,,,,,
4-18,province,山东,,,,,,,
4-18,city,江苏,南京,,,,,,
4-18,city,江苏,无锡,,,,,,
4-18,city,江苏,徐州,,,,,,
4-18,city,江苏,常州,,,,,,
4-18,city,江苏,苏州,,,,,,
4-18,city,江苏,南通,,,,,,
4-18,city,江苏,连云港,,,,,,
4-18,city,江苏,淮安,,,,,,
4-18,city,江苏,盐城,,,,,,
4-18,city,江苏,扬州,,,,,,
4-18,city,江苏,镇江,,,,,,
4-18,city,江苏,泰州,,,,,,
4-18,city,江苏,宿迁,,,,,,
4-18,city,江苏,地区待确认,,,,,,
4-18,city,江苏,境外输入,,,,,,
4-18,province,江苏,,,,,,,
4-18,city,澳门,澳门,,,,,,
4-18,province,澳门,,,,,,,
4-18,country,,,16,33,,,,
4-18,city,台湾,台湾,3,12,,,,
4-18,province,台湾,,3,12,,,,
4-18,city,香港,香港,2,36,,,,
4-18,province,香港,,2,36,,,,
4-18,city,福建,厦门,,,,,,
4-18,city,福建,漳州,,,,,,
4-18,city,福建,泉州,,,,,,
4-18,city,福建,南平,,,,,,
4-18,city,福建,福州,,,,,,
4-18,city,福建,莆田,,,,,,
4-18,city,福建,宁德,,,,,,
4-18,city,福建,三明,,,,,,
4-18,city,福建,龙岩,,,,,,
4-18,city,福建,境外输入,,3,,,,
4-18,province,福建,,,3,,,,
4-18,city,湖北,武汉,,13,,,,
4-18,city,湖北,孝感,,,,,,
4-18,city,湖北,黄冈,,,,,,
4-18,city,湖北,随州,,,,,,
4-18,city,湖北,荆州,,,,,,
4-18,city,湖北,襄阳,,,,,,
4-18,city,湖北,黄石,,,,,,
4-18,city,湖北,宜昌,,,,,,
4-18,city,湖北,荆门,,,,,,
4-18,city,湖北,鄂州,,,,,,
4-18,city,湖北,咸宁,,,,,,
4-18,city,湖北,十堰,,,,,,
4-18,city,湖北,仙桃,,,,,,
4-18,city,湖北,天门,,,,,,
4-18,city,湖北,恩施州,,,,,,
4-18,city,湖北,潜江,,,,,,
4-18,city,湖北,神农架,,,,,,
4-18,city,湖北,监狱系统,,,,,,
4-18,city,湖北,地区待确认,,,,,,
4-18,province,湖北,,0,13,0,,,
4-18,city,云南,昆明,,,,,,
4-18,city,云南,西双版纳州,,,,,,
4-18,city,云南,玉溪,,,,,,
4-18,city,云南,昭通,,,,,,
4-18,city,云南,曲靖,,,,,,
4-18,city,云南,大理,,,,,,
4-18,city,云南,保山,,,,,,
4-18,city,云南,丽江,,,,,,
4-18,city,云南,红河,,,,,,
4-18,city,云南,德宏州,,,,,,
4-18,city,云南,楚雄州,,,,,,
4-18,city,云南,普洱,,,,,,
4-18,city,云南,文山州,,,,,,
4-18,city,云南,临沧,,,,,,
4-18,city,云南,地区待确认,,,,,,
4-18,city,云南,境外输入,,1,,,,
4-18,province,云南,,,1,,,,
4-18,city,辽宁,沈阳,,,,,,
4-18,city,辽宁,大连,,,,,,
4-18,city,辽宁,鞍山,,,,,,
4-18,city,辽宁,抚顺,,,,,,
4-18,city,辽宁,本溪,,,,,,
4-18,city,辽宁,丹东,,,,,,
4-18,city,辽宁,锦州,,,,,,
4-18,city,辽宁,营口,,,,,,
4-18,city,辽宁,阜新,,,,,,
4-18,city,辽宁,辽阳,,,,,,
4-18,city,辽宁,盘锦,,,,,,
4-18,city,辽宁,铁岭,,,,,,
4-18,city,辽宁,朝阳市,,,,,,
4-18,city,辽宁,葫芦岛,,,,,,
4-18,city,辽宁,地区待确认,,,,,,
4-18,city,辽宁,境外输入,,,,,,
4-18,province,辽宁,,,,,,,
4-18,city,黑龙江,哈尔滨,4,,,,,
4-18,city,黑龙江,齐齐哈尔,,,,,,
4-18,city,黑龙江,鸡西,,,,,,
4-18,city,黑龙江,鹤岗,,,,,,
4-18,city,黑龙江,双鸭山,,,,,,
4-18,city,黑龙江,大庆,,,,,,
4-18,city,黑龙江,伊春,,,,,,
4-18,city,黑龙江,佳木斯,,,,,,
4-18,city,黑龙江,七台河,,,,,,
4-18,city,黑龙江,牡丹江,2,,,,,
4-18,city,黑龙江,黑河,,,,,,
4-18,city,黑龙江,绥化,,,,,,
4-18,city,黑龙江,大兴安岭,,,,,,
4-18,city,黑龙江,地区待确认,,,,,,
4-18,city,黑龙江,境外输入,,,,,,
4-18,province,黑龙江,,6,,,,,
4-18,city,吉林,长春,,,,,,
4-18,city,吉林,吉林,,,,,,
4-18,city,吉林,四平,,,,,,
4-18,city,吉林,辽源,,,,,,
4-18,city,吉林,通化,,,,,,
4-18,city,吉林,白山,,,,,,
4-18,city,吉林,松原,,,,,,
4-18,city,吉林,白城,,,,,,
4-18,city,吉林,延边,,,,,,
4-18,city,吉林,地区待确认,,,,,,
4-18,city,吉林,境外输入,2,,,,,
4-18,province,吉林,,2,,,,,
4-19,city,河北,沧州,,,,,,
4-19,city,河北,唐山,,,,,,
4-19,city,河北,张家口,,,,,,
4-19,city,河北,保定,,,,,,
4-19,city,河北,邯郸,,,,,,
4-19,city,河北,廊坊,,,,,,
4-19,city,河北,石家庄,,,,,,
4-19,city,河北,邢台,,,,,,
4-19,city,河北,秦皇岛,,,,,,
4-19,city,河北,衡水,,,,,,
4-19,city,河北,承德,,,,,,
4-19,city,河北,地区待确认,,,,,,
4-19,city,河北,境外输入,,1,,,,
4-19,province,河北,,,1,,,,
4-19,city,上海,外地来沪,,,,,,
4-19,city,上海,徐汇,,,,,,
4-19,city,上海,浦东,,,,,,
4-19,city,上海,宝山,,,,,,
4-19,city,上海,闵行,,,,,,
4-19,city,上海,静安,,,,,,
4-19,city,上海,松江,,,,,,
4-19,city,上海,长宁,,,,,,
4-19,city,上海,普陀,,,,,,
4-19,city,上海,杨浦,,,,,,
4-19,city,上海,嘉定,,,,,,
4-19,city,上海,奉贤,,,,,,
4-19,city,上海,虹口,,,,,,
4-19,city,上海,黄浦,,,,,,
4-19,city,上海,青浦,,,,,,
4-19,city,上海,金山,,,,,,
4-19,city,上海,崇明,,,,,,
4-19,city,上海,地区待确认,,,,,,
4-19,city,上海,境外输入,3,5,,,,
4-19,province,上海,,3,5,,,,
4-19,city,广东,深圳,,,,,,
4-19,city,广东,广州,,,,,,
4-19,city,广东,珠海,,,,,,
4-19,city,广东,佛山,,,,,,
4-19,city,广东,东莞,,,,,,
4-19,city,广东,中山,,,,,,
4-19,city,广东,惠州,,,,,,
4-19,city,广东,汕头,,,,,,
4-19,city,广东,江门,,,,,,
4-19,city,广东,湛江,,,,,,
4-19,city,广东,肇庆,,,,,,
4-19,city,广东,梅州,,,,,,
4-19,city,广东,阳江,,,,,,
4-19,city,广东,茂名,,,,,,
4-19,city,广东,清远,,,,,,
4-19,city,广东,韶关,,,,,,
4-19,city,广东,揭阳,,,,,,
4-19,city,广东,汕尾,,,,,,
4-19,city,广东,潮州,,,,,,
4-19,city,广东,河源,,,,,,
4-19,city,广东,境外输入,1,,,,,
4-19,city,广东,地区待确认,,4,,,,
4-19,province,广东,,1,4,,,,
4-19,city,天津,宝坻区,,,,,,
4-19,city,天津,河东区,,,,,,
4-19,city,天津,河北区,,,,,,
4-19,city,天津,和平区,,,,,,
4-19,city,天津,河西区,,,,,,
4-19,city,天津,宁河区,,,,,,
4-19,city,天津,东丽区,,,,,,
4-19,city,天津,西青区,,,,,,
4-19,city,天津,南开区,,,,,,
4-19,city,天津,滨海新区,,,,,,
4-19,city,天津,红桥区,,,,,,
4-19,city,天津,津南区,,,,,,
4-19,city,天津,北辰区,,,,,,
4-19,city,天津,武清区,,,,,,
4-19,city,天津,外地来津,,,,,,
4-19,city,天津,境外输入,,1,,,,
4-19,province,天津,,,1,,,,
4-19,city,浙江,杭州,,,,,,
4-19,city,浙江,宁波,,,,,,
4-19,city,浙江,温州,,,,,,
4-19,city,浙江,湖州,,,,,,
4-19,city,浙江,嘉兴,,,,,,
4-19,city,浙江,绍兴,,,,,,
4-19,city,浙江,金华,,,,,,
4-19,city,浙江,衢州,,,,,,
4-19,city,浙江,舟山,,,,,,
4-19,city,浙江,台州,,,,,,
4-19,city,浙江,丽水,,,,,,
4-19,city,浙江,省十里丰监狱,,,,,,
4-19,city,浙江,地区待确认,,,,,,
4-19,city,浙江,境外输入,,2,,,,
4-19,province,浙江,,,2,,,,
4-19,city,内蒙古,通辽,,,,,,
4-19,city,内蒙古,鄂尔多斯,,,,,,
4-19,city,内蒙古,包头,,,,,,
4-19,city,内蒙古,赤峰,,,,,,
4-19,city,内蒙古,巴彦淖尔,,,,,,
4-19,city,内蒙古,锡林郭勒,,,,,,
4-19,city,内蒙古,呼和浩特,,,,,,
4-19,city,内蒙古,呼伦贝尔,1,,,,,
4-19,city,内蒙古,乌兰察布,,,,,,
4-19,city,内蒙古,兴安盟,,,,,,
4-19,city,内蒙古,乌海,,,,,,
4-19,city,内蒙古,地区待确认,,,,,,
4-19,city,内蒙古,境外输入,,,,,,
4-19,province,内蒙古,,1,,,,,
4-19,city,陕西,西安,,,,,,
4-19,city,陕西,宝鸡,,,,,,
4-19,city,陕西,咸阳,,,,,,
4-19,city,陕西,铜川,,,,,,
4-19,city,陕西,渭南,,,,,,
4-19,city,陕西,延安,,,,,,
4-19,city,陕西,榆林,,,,,,
4-19,city,陕西,汉中,,,,,,
4-19,city,陕西,安康,,,,,,
4-19,city,陕西,商洛,,,,,,
4-19,city,陕西,地区待确认,,,,,,
4-19,city,陕西,境外输入,,,,,,
4-19,province,陕西,,,,,,,
4-19,city,山东,济南,,,,,,
4-19,city,山东,青岛,,,,,,
4-19,city,山东,淄博,,,,,,
4-19,city,山东,枣庄,,,,,,
4-19,city,山东,东营,,,,,,
4-19,city,山东,烟台,,,,,,
4-19,city,山东,潍坊,,,,,,
4-19,city,山东,济宁,,,,,,
4-19,city,山东,泰安,,,,,,
4-19,city,山东,威海,,,,,,
4-19,city,山东,照,,,,,,
4-19,city,山东,临沂,,,,,,
4-19,city,山东,德州,,,,,,
4-19,city,山东,聊城,,,,,,
4-19,city,山东,滨州,,,,,,
4-19,city,山东,菏泽,,,,,,
4-19,city,山东,任城监狱,,,,,,
4-19,city,山东,外省输入,,,,,,
4-19,city,山东,地区待确认,,,,,,
4-19,city,山东,境外输入,,,,,,
4-19,province,山东,,,,,,,
4-19,city,北京,东城,,,,,,
4-19,city,北京,西城,,,,,,
4-19,city,北京,朝阳,,,,,,
4-19,city,北京,丰台,,,,,,
4-19,city,北京,石景山,,,,,,
4-19,city,北京,海淀,,,,,,
4-19,city,北京,门头沟,,,,,,
4-19,city,北京,房山,,,,,,
4-19,city,北京,通州,,,,,,
4-19,city,北京,顺义,,,,,,
4-19,city,北京,昌平,,,,,,
4-19,city,北京,大兴,,,,,,
4-19,city,北京,怀柔,,,,,,
4-19,city,北京,平谷,,,,,,
4-19,city,北京,密云,,,,,,
4-19,city,北京,延庆,,,,,,
4-19,city,北京,外地来京,,,,,,
4-19,city,北京,境外输入,,,,,,
4-19,city,北京,地区待确认,,4,,,,
4-19,province,北京,,,4,,,,
4-19,city,江苏,南京,,,,,,
4-19,city,江苏,无锡,,,,,,
4-19,city,江苏,徐州,,,,,,
4-19,city,江苏,常州,,,,,,
4-19,city,江苏,苏州,,,,,,
4-19,city,江苏,南通,,,,,,
4-19,city,江苏,连云港,,,,,,
4-19,city,江苏,淮安,,,,,,
4-19,city,江苏,盐城,,,,,,
4-19,city,江苏,扬州,,,,,,
4-19,city,江苏,镇江,,,,,,
4-19,city,江苏,泰州,,,,,,
4-19,city,江苏,宿迁,,,,,,
4-19,city,江苏,地区待确认,,,,,,
4-19,city,江苏,境外输入,,,,,,
4-19,province,江苏,,,,,,,
4-19,city,甘肃,兰州,,,,,,
4-19,city,甘肃,嘉峪关,,,,,,
4-19,city,甘肃,金昌,,,,,,
4-19,city,甘肃,白银,,,,,,
4-19,city,甘肃,天水,,,,,,
4-19,city,甘肃,武威,,,,,,
4-19,city,甘肃,张掖,,,,,,
4-19,city,甘肃,平凉,,,,,,
4-19,city,甘肃,酒泉,,,,,,
4-19,city,甘肃,庆阳,,,,,,
4-19,city,甘肃,定西,,,,,,
4-19,city,甘肃,陇南,,,,,,
4-19,city,甘肃,临夏,,,,,,
4-19,city,甘肃,甘南州,,,,,,
4-19,city,甘肃,地区待确认,,,,,,
4-19,city,甘肃,境外输入,,,,,,
4-19,province,甘肃,,,,,,,
4-19,city,山西,太原,,,,,,
4-19,city,山西,大同,,,,,,
4-19,city,山西,阳泉,,,,,,
4-19,city,山西,长治,,,,,,
4-19,city,山西,晋城,,,,,,
4-19,city,山西,朔州,,,,,,
4-19,city,山西,晋中,,,,,,
4-19,city,山西,运城,,,,,,
4-19,city,山西,忻州,,,,,,
4-19,city,山西,临汾,,,,,,
4-19,city,山西,吕梁,,,,,,
4-19,city,山西,地区待确认,,,,,,
4-19,city,山西,境外输入,,,,,,
4-19,province,山西,,,,,,,
4-19,city,黑龙江,哈尔滨,3,,,,,
4-19,city,黑龙江,齐齐哈尔,,,,,,
4-19,city,黑龙江,鸡西,,,,,,
4-19,city,黑龙江,鹤岗,,,,,,
4-19,city,黑龙江,双鸭山,,,,,,
4-19,city,黑龙江,大庆,,,,,,
4-19,city,黑龙江,伊春,,,,,,
4-19,city,黑龙江,佳木斯,,,,,,
4-19,city,黑龙江,七台河,,,,,,
4-19,city,黑龙江,牡丹江,,,,,,
4-19,city,黑龙江,黑河,,,,,,
4-19,city,黑龙江,绥化,,,,,,
4-19,city,黑龙江,大兴安岭,,,,,,
4-19,city,黑龙江,地区待确认,,,,,,
4-19,city,黑龙江,境外输入,4,,,,,
4-19,province,黑龙江,,7,,,,,
4-19,city,吉林,长春,,,,,,
4-19,city,吉林,吉林,,,,,,
4-19,city,吉林,四平,,,,,,
4-19,city,吉林,辽源,,,,,,
4-19,city,吉林,通化,,,,,,
4-19,city,吉林,白山,,,,,,
4-19,city,吉林,松原,,,,,,
4-19,city,吉林,白城,,,,,,
4-19,city,吉林,延边,,,,,,
4-19,city,吉林,地区待确认,,,,,,
4-19,city,吉林,境外输入,,,,,,
4-19,province,吉林,,,,,,,
4-19,city,辽宁,沈阳,,,,,,
4-19,city,辽宁,大连,,1,,,,
4-19,city,辽宁,鞍山,,,,,,
4-19,city,辽宁,抚顺,,,,,,
4-19,city,辽宁,本溪,,,,,,
4-19,city,辽宁,丹东,,,,,,
4-19,city,辽宁,锦州,,,,,,
4-19,city,辽宁,营口,,,,,,
4-19,city,辽宁,阜新,,,,,,
4-19,city,辽宁,辽阳,,,,,,
4-19,city,辽宁,盘锦,,,,,,
4-19,city,辽宁,铁岭,,,,,,
4-19,city,辽宁,朝阳市,,,,,,
4-19,city,辽宁,葫芦岛,,,,,,
4-19,city,辽宁,地区待确认,,,,,,
4-19,city,辽宁,境外输入,,,,,,
4-19,province,辽宁,,,1,,,,
4-19,city,澳门,澳门,,3,,,,
4-19,province,澳门,,,3,,,,
4-19,city,湖北,武汉,,4,,,,
4-19,city,湖北,孝感,,,,,,
4-19,city,湖北,黄冈,,,,,,
4-19,city,湖北,随州,,,,,,
4-19,city,湖北,荆州,,,,,,
4-19,city,湖北,襄阳,,,,,,
4-19,city,湖北,黄石,,,,,,
4-19,city,湖北,宜昌,,,,,,
4-19,city,湖北,荆门,,,,,,
4-19,city,湖北,鄂州,,,,,,
4-19,city,湖北,咸宁,,,,,,
4-19,city,湖北,十堰,,,,,,
4-19,city,湖北,仙桃,,,,,,
4-19,city,湖北,天门,,,,,,
4-19,city,湖北,恩施州,,,,,,
4-19,city,湖北,潜江,,,,,,
4-19,city,湖北,神农架,,,,,,
4-19,city,湖北,监狱系统,,,,,,
4-19,city,湖北,地区待确认,,,,,,
4-19,province,湖北,,0,4,0,,,
4-19,city,重庆,万州区,,,,,,
4-19,city,重庆,黔江区,,,,,,
4-19,city,重庆,涪陵区,,,,,,
4-19,city,重庆,渝中区,,,,,,
4-19,city,重庆,大渡口区,,,,,,
4-19,city,重庆,江北区,,,,,,
4-19,city,重庆,沙坪坝区,,,,,,
4-19,city,重庆,九龙坡区,,,,,,
4-19,city,重庆,南岸区,,,,,,
4-19,city,重庆,北碚区,,,,,,
4-19,city,重庆,渝北区,,,,,,
4-19,city,重庆,巴南区,,,,,,
4-19,city,重庆,长寿区,,,,,,
4-19,city,重庆,江津区,,,,,,
4-19,city,重庆,合川区,,,,,,
4-19,city,重庆,永川区,,,,,,
4-19,city,重庆,南川区,,,,,,
4-19,city,重庆,綦江区,,,,,,
4-19,city,重庆,大足区,,,,,,
4-19,city,重庆,璧山区,,,,,,
4-19,city,重庆,铜梁区,,,,,,
4-19,city,重庆,潼南区,,,,,,
